,EIN,tax_period,tot_assets,tot_income,tot_revenue,pct_compnsatncurrofcr,tax_year,totassetsend,totliabend,totfuncexpns
271,270813566,2019-06-01,267621.0,358808.0,358808.0,0.0,2011.0,209865.0,0.0,161836.0
272,382052726,2019-06-01,48765402.0,22589850.0,19092403.0,0.0,2017.0,53189004.0,8825731.0,15538195.0
273,382052726,2019-06-01,48765402.0,22589850.0,19092403.0,0.0,2016.0,52272620.0,8970305.0,14796119.0
274,382052726,2019-06-01,48765402.0,22589850.0,19092403.0,0.0,2015.0,51190535.0,8569410.0,12823595.0
275,382052726,2019-06-01,48765402.0,22589850.0,19092403.0,0.0,2014.0,51017028.0,9338061.0,12023736.0
276,382052726,2019-06-01,48765402.0,22589850.0,19092403.0,0.0,2013.0,52456210.0,9378863.0,11456501.0
277,382052726,2019-06-01,48765402.0,22589850.0,19092403.0,0.0,2012.0,53277423.0,9957690.0,12051467.0
278,382052726,2019-06-01,48765402.0,22589850.0,19092403.0,0.0,2011.0,55123580.0,22709108.0,11989843.0
279,272295236,,25612.0,125438.0,122969.0,-0.001,2013.0,25612.0,0.0,118489.0
280,272295236,,25612.0,125438.0,122969.0,-0.001,2012.0,21132.0,0.0,51160.0
281,621119830,2019-07-01,10605177.0,8267118.0,4075279.0,0.0,2017.0,8966281.0,255384.0,2398969.0
282,621119830,2019-07-01,10605177.0,8267118.0,4075279.0,0.0,2016.0,9113648.0,267996.0,2751688.0
283,621119830,2019-07-01,10605177.0,8267118.0,4075279.0,0.0,2015.0,8689059.0,452748.0,2745872.0
284,621119830,2019-07-01,10605177.0,8267118.0,4075279.0,0.0,2014.0,9130078.0,403421.0,2676133.0
285,621119830,2019-07-01,10605177.0,8267118.0,4075279.0,0.0,2013.0,9510854.0,477663.0,2450564.0
286,621119830,2019-07-01,10605177.0,8267118.0,4075279.0,0.0,2012.0,9813030.0,514430.0,2483141.0
287,621119830,2019-07-01,10605177.0,8267118.0,4075279.0,0.0,2011.0,10203871.0,1286161.0,2616533.0
288,886009267,2015-06-01,11064.0,79682.0,79682.0,0.0,2015.0,11064.0,407088.0,32370.0
289,886009267,2015-06-01,11064.0,79682.0,79682.0,0.0,2014.0,2396.0,445733.0,265054.0
290,886009267,2015-06-01,11064.0,79682.0,79682.0,0.0,2013.0,17952.0,354533.0,559778.0
291,886009267,2015-06-01,11064.0,79682.0,79682.0,0.0,2012.0,31347.0,296543.0,358319.0
292,942985556,,,,,0.0,2012.0,50.0,101039.0,63013.0
293,942985556,,,,,0.0,2011.0,36.0,106437.0,101376.0
294,203520577,2018-06-01,22620543.0,10778579.0,5846989.0,0.0,2017.0,23438776.0,5500375.0,7895530.0
295,203520577,2018-06-01,22620543.0,10778579.0,5846989.0,0.0,2016.0,19274875.0,4461408.0,5623119.0
296,203520577,2018-06-01,22620543.0,10778579.0,5846989.0,0.0,2015.0,19606955.0,4234178.0,5606237.0
297,203520577,2018-06-01,22620543.0,10778579.0,5846989.0,0.0,2014.0,18509400.0,4371239.0,5328992.0
298,203520577,2018-06-01,22620543.0,10778579.0,5846989.0,0.0,2013.0,17685458.0,3560005.0,5141527.0
299,203520577,2018-06-01,22620543.0,10778579.0,5846989.0,0.0,2012.0,15346715.0,2203665.0,3780627.0
300,203520577,2018-06-01,22620543.0,10778579.0,5846989.0,0.0,2011.0,12222849.0,539017.0,3047762.0
301,300540629,2018-12-01,0.0,29155.0,29155.0,0.0,2017.0,21644.0,8148.0,49025.0
302,300540629,2018-12-01,0.0,29155.0,29155.0,0.0,2016.0,30655.0,15747.0,98283.0
303,300540629,2018-12-01,0.0,29155.0,29155.0,0.0,2015.0,22615.0,6500.0,101001.0
304,300540629,2018-12-01,0.0,29155.0,29155.0,0.0,2014.0,17944.0,0.0,99093.0
305,300540629,2018-12-01,0.0,29155.0,29155.0,0.0,2013.0,16019.0,0.0,117069.0
306,300540629,2018-12-01,0.0,29155.0,29155.0,0.0,2012.0,34059.0,0.0,76664.0
307,300540629,2018-12-01,0.0,29155.0,29155.0,0.0,2011.0,26584.0,0.0,93473.0
308,133098404,2019-07-01,128949.0,108078.0,59123.0,-0.001,2018.0,105416.0,14813.0,66814.0
309,133098404,2019-07-01,128949.0,108078.0,59123.0,-0.001,2016.0,137681.0,20490.0,63934.0
310,133098404,2019-07-01,128949.0,108078.0,59123.0,-0.001,2015.0,135771.0,25985.0,60229.0
311,133098404,2019-07-01,128949.0,108078.0,59123.0,-0.001,2014.0,108955.0,5120.0,67032.0
312,133098404,2019-07-01,128949.0,108078.0,59123.0,-0.001,2013.0,106706.0,7530.0,58286.0
313,133098404,2019-07-01,128949.0,108078.0,59123.0,-0.001,2012.0,100975.0,10560.0,57806.0
314,460758350,2016-12-01,0.0,0.0,0.0,,,,,
315,421671038,2019-06-01,3034106.0,1910716.0,1504048.0,0.0,2018.0,2985805.0,1202452.0,1152934.0
316,421671038,2019-06-01,3034106.0,1910716.0,1504048.0,0.0,2017.0,2751011.0,1212131.0,1163306.0
317,421671038,2019-06-01,3034106.0,1910716.0,1504048.0,0.0,2016.0,2454848.0,949166.0,1306721.0
318,421671038,2019-06-01,3034106.0,1910716.0,1504048.0,0.0,2015.0,2593318.0,880408.0,1143345.0
319,421671038,2019-06-01,3034106.0,1910716.0,1504048.0,0.0,2014.0,2248381.0,897277.0,1053324.0
320,421671038,2019-06-01,3034106.0,1910716.0,1504048.0,0.0,2013.0,1677816.0,541641.0,982525.0
321,421671038,2019-06-01,3034106.0,1910716.0,1504048.0,0.0,2012.0,1106358.0,487818.0,956788.0
322,270406958,2019-06-01,124363.0,1033313.0,1007775.0,0.0,2018.0,73405.0,21619.0,915845.0
323,270406958,2019-06-01,124363.0,1033313.0,1007775.0,0.0,2017.0,187334.0,9453.0,522456.0
324,270406958,2019-06-01,124363.0,1033313.0,1007775.0,-0.001,2015.0,118361.0,0.0,143669.0
325,270406958,2019-06-01,124363.0,1033313.0,1007775.0,-0.001,2014.0,70212.0,0.0,118678.0
326,270406958,2019-06-01,124363.0,1033313.0,1007775.0,-0.001,2013.0,47245.0,0.0,114320.0
327,270406958,2019-06-01,124363.0,1033313.0,1007775.0,-0.001,2012.0,11389.0,6773.0,121626.0
328,811027258,2018-12-01,0.0,0.0,0.0,,,,,
329,475537607,2019-06-01,0.0,0.0,0.0,,,,,
330,464229833,2018-12-01,0.0,0.0,0.0,,,,,
331,237257400,2019-05-01,11150.0,19326.0,7856.0,-0.001,2014.0,20788.0,225.0,42315.0
332,237257400,2019-05-01,11150.0,19326.0,7856.0,-0.001,2013.0,45309.0,0.0,64006.0
333,237257400,2019-05-01,11150.0,19326.0,7856.0,-0.001,2012.0,63116.0,0.0,40327.0
334,141897871,2019-04-01,0.0,0.0,0.0,-0.001,2011.0,7704.0,0.0,1296.0
335,204618904,2018-09-01,0.0,0.0,0.0,,,,,
336,953566332,2018-12-01,6532.0,3856.0,3856.0,-0.001,2016.0,11190.0,0.0,7938.0
337,953566332,2018-12-01,6532.0,3856.0,3856.0,-0.001,2015.0,13488.0,0.0,10696.0
338,953566332,2018-12-01,6532.0,3856.0,3856.0,-0.001,2014.0,18016.0,0.0,7615.0
339,953566332,2018-12-01,6532.0,3856.0,3856.0,-0.001,2013.0,18530.0,0.0,9093.0
340,953566332,2018-12-01,6532.0,3856.0,3856.0,-0.001,2012.0,17041.0,0.0,10047.0
341,953566332,2018-12-01,6532.0,3856.0,3856.0,-0.001,2011.0,21059.0,0.0,13844.0
342,821734082,2019-12-01,0.0,0.0,0.0,,,,,
343,475593869,2016-12-01,4120.0,59186.0,59186.0,,,,,
344,822992437,2018-12-01,0.0,0.0,0.0,,,,,
345,841960658,,,,,,,,,
346,730643311,2019-06-01,530675.0,3134525.0,2955786.0,0.0,2017.0,484560.0,1289979.0,2526755.0
347,730643311,2019-06-01,530675.0,3134525.0,2955786.0,0.0,2016.0,361406.0,931562.0,2401158.0
348,730643311,2019-06-01,530675.0,3134525.0,2955786.0,0.0,2015.0,502080.0,1533575.0,2521939.0
349,730643311,2019-06-01,530675.0,3134525.0,2955786.0,0.0,2014.0,339411.0,1480605.0,2292078.0
350,730643311,2019-06-01,530675.0,3134525.0,2955786.0,0.0,2013.0,664743.0,1381411.0,2257059.0
351,730643311,2019-06-01,530675.0,3134525.0,2955786.0,0.0,2012.0,698698.0,1181993.0,2364114.0
352,730643311,2019-06-01,530675.0,3134525.0,2955786.0,0.0,2011.0,711216.0,1443189.0,2390843.0
353,202980771,2016-09-01,2182.0,9902.0,9902.0,-0.001,2015.0,9318.0,0.0,58458.0
354,202980771,2016-09-01,2182.0,9902.0,9902.0,-0.001,2014.0,6259.0,0.0,68722.0
355,202980771,2016-09-01,2182.0,9902.0,9902.0,-0.001,2013.0,17609.0,0.0,84060.0
356,202980771,2016-09-01,2182.0,9902.0,9902.0,-0.001,2012.0,18199.0,0.0,84667.0
357,202980771,2016-09-01,2182.0,9902.0,9902.0,-0.001,2011.0,22344.0,0.0,74628.0
358,811227880,2018-12-01,3357.0,26767.0,26767.0,-0.001,2017.0,315.0,0.0,26485.0
359,30297488,2019-12-01,0.0,0.0,0.0,,,,,
360,562167677,2017-12-01,27191.0,128476.0,112856.0,0.0,2016.0,42434.0,32422.0,262731.0
361,562167677,2017-12-01,27191.0,128476.0,112856.0,-0.001,2015.0,37763.0,35484.0,209825.0
362,562167677,2017-12-01,27191.0,128476.0,112856.0,0.0,2015.0,60395.0,34851.0,392556.0
363,562167677,2017-12-01,27191.0,128476.0,112856.0,0.0,2014.0,10087.0,59722.0,334253.0
364,562167677,2017-12-01,27191.0,128476.0,112856.0,0.0,2013.0,7609.0,37021.0,291453.0
365,562167677,2017-12-01,27191.0,128476.0,112856.0,0.0,2012.0,7298.0,52513.0,329194.0
366,562167677,2017-12-01,27191.0,128476.0,112856.0,0.0,2011.0,2976.0,29965.0,287968.0
367,204377736,2018-08-01,23579.0,150901.0,150901.0,-0.001,2017.0,25506.0,2000.0,98731.0
368,204377736,2018-08-01,23579.0,150901.0,150901.0,-0.001,2014.0,34486.0,0.0,83790.0
369,204377736,2018-08-01,23579.0,150901.0,150901.0,-0.001,2013.0,79622.0,0.0,80387.0
370,204377736,2018-08-01,23579.0,150901.0,150901.0,-0.001,2012.0,67055.0,0.0,94237.0
371,204377736,2018-08-01,23579.0,150901.0,150901.0,-0.001,2011.0,45520.0,0.0,41696.0
372,204377736,2018-08-01,23579.0,150901.0,150901.0,-0.001,2011.0,45520.0,0.0,41696.0
373,842415389,,,,,,,,,
374,310549044,2018-08-01,35790700.0,10106224.0,8619103.0,0.0,2017.0,36067137.0,1528960.0,7768378.0
375,310549044,2018-08-01,35790700.0,10106224.0,8619103.0,0.0,2016.0,35573923.0,2442145.0,8545321.0
376,310549044,2018-08-01,35790700.0,10106224.0,8619103.0,0.0,2015.0,33306996.0,1225666.0,7790198.0
377,310549044,2018-08-01,35790700.0,10106224.0,8619103.0,0.0,2014.0,31655738.0,1296633.0,7101364.0
378,310549044,2018-08-01,35790700.0,10106224.0,8619103.0,0.0,2013.0,24347244.0,1251713.0,6893301.0
379,310549044,2018-08-01,35790700.0,10106224.0,8619103.0,0.0,2012.0,21313559.0,1253400.0,6342122.0
380,310549044,2018-08-01,35790700.0,10106224.0,8619103.0,0.0,2011.0,20821918.0,2304713.0,6663968.0
381,201061074,2018-12-01,0.0,0.0,0.0,,,,,
382,454333621,2018-12-01,13365.0,22807.0,22807.0,0.0,2017.0,12775.0,0.0,33173.0
383,454333621,2018-12-01,13365.0,22807.0,22807.0,0.0,2016.0,10618.0,0.0,41501.0
384,454333621,2018-12-01,13365.0,22807.0,22807.0,0.0,2015.0,11620.0,0.0,45425.0
385,454333621,2018-12-01,13365.0,22807.0,22807.0,0.0,2014.0,8927.0,0.0,65970.0
386,454333621,2018-12-01,13365.0,22807.0,22807.0,-0.001,2013.0,13826.0,4460.0,58904.0
387,474324060,,,,,,,,,
388,463016862,2018-12-01,23.0,55524.0,55524.0,-0.001,2016.0,1056.0,5994.0,43784.0
389,463016862,2018-12-01,23.0,55524.0,55524.0,0.0,2015.0,1.0,0.0,22851.0
390,463016862,2018-12-01,23.0,55524.0,55524.0,0.0,2014.0,3.0,3.0,4773.0
391,262068879,2018-07-01,32147.0,52224.0,52224.0,-0.001,2018.0,32147.0,0.0,41645.0
392,262068879,2018-07-01,32147.0,52224.0,52224.0,-0.001,2013.0,1522.0,0.0,44289.0
393,262068879,2018-07-01,32147.0,52224.0,52224.0,-0.001,2012.0,13870.0,0.0,17434.0
394,462588285,2018-12-01,0.0,0.0,0.0,,,,,
395,273442010,2019-06-01,0.0,0.0,0.0,,,,,
396,364477750,,0.0,0.0,0.0,,,,,
397,465133609,2018-12-01,60568.0,144155.0,144155.0,-0.001,2017.0,42311.0,0.0,122055.0
398,465133609,2018-12-01,60568.0,144155.0,144155.0,-0.001,2015.0,34123.0,0.0,64380.0
399,236392136,2018-06-01,74461.0,31972.0,31972.0,0.0,2017.0,67910.0,0.0,58456.0
400,236392136,2018-06-01,74461.0,31972.0,31972.0,-0.001,2014.0,63285.0,129653.0,167154.0
401,236392136,2018-06-01,74461.0,31972.0,31972.0,-0.001,2013.0,77245.0,114769.0,131701.0
402,236392136,2018-06-01,74461.0,31972.0,31972.0,-0.001,2012.0,71694.0,114827.0,214550.0
403,236392136,2018-06-01,74461.0,31972.0,31972.0,-0.001,2011.0,78757.0,66064.0,228897.0
404,362935678,2019-06-01,22791.0,7182.0,7182.0,0.0,2018.0,21951.0,0.0,3225.0
405,362935678,2019-06-01,22791.0,7182.0,7182.0,0.0,2017.0,9703.0,0.0,1174.0
406,362935678,2019-06-01,22791.0,7182.0,7182.0,0.0,2016.0,11049.0,0.0,74385.0
407,362935678,2019-06-01,22791.0,7182.0,7182.0,0.0,2015.0,33444.0,0.0,17216.0
408,362935678,2019-06-01,22791.0,7182.0,7182.0,0.0,2014.0,16423.0,0.0,8373.0
409,362935678,2019-06-01,22791.0,7182.0,7182.0,0.0,2013.0,12600.0,0.0,70229.0
410,362935678,2019-06-01,22791.0,7182.0,7182.0,0.0,2012.0,12723.0,0.0,60668.0
411,461051323,2015-12-01,16471.0,145800.0,145800.0,-0.001,2015.0,16471.0,0.0,145444.0
412,461051323,2015-12-01,16471.0,145800.0,145800.0,-0.001,2014.0,16115.0,0.0,139893.0
413,461051323,2015-12-01,16471.0,145800.0,145800.0,-0.001,2013.0,35535.0,0.0,87041.0
414,461051323,2015-12-01,16471.0,145800.0,145800.0,-0.001,2012.0,1000.0,0.0,1000.0
415,462353777,2019-12-01,0.0,0.0,0.0,,,,,
416,636045261,2019-05-01,687879.0,319613.0,319613.0,0.0,2017.0,748462.0,341687.0,298119.0
417,636045261,2019-05-01,687879.0,319613.0,319613.0,0.0,2016.0,723669.0,362689.0,339973.0
418,636045261,2019-05-01,687879.0,319613.0,319613.0,0.0,2015.0,770267.0,392776.0,432610.0
419,636045261,2019-05-01,687879.0,319613.0,319613.0,0.0,2014.0,797120.0,384256.0,415416.0
420,636045261,2019-05-01,687879.0,319613.0,319613.0,0.0,2013.0,830550.0,440179.0,435767.0
421,636045261,2019-05-01,687879.0,319613.0,319613.0,0.0,2012.0,908320.0,499354.0,419413.0
422,636045261,2019-05-01,687879.0,319613.0,319613.0,0.0,2011.0,966953.0,569551.0,525483.0
423,202533756,2019-06-01,3793180.0,155888.0,155888.0,0.0,2017.0,3349429.0,23280.0,203428.0
424,202533756,2019-06-01,3793180.0,155888.0,155888.0,0.0,2016.0,2924609.0,23187.0,103016.0
425,202533756,2019-06-01,3793180.0,155888.0,155888.0,0.0,2015.0,2996748.0,22625.0,127980.0
426,202533756,2019-06-01,3793180.0,155888.0,155888.0,0.0,2014.0,3086003.0,0.0,143070.0
427,202533756,2019-06-01,3793180.0,155888.0,155888.0,0.0,2013.0,2425015.0,0.0,76473.0
428,202533756,2019-06-01,3793180.0,155888.0,155888.0,0.0,2012.0,2315010.0,0.0,75367.0
429,510238088,,,,,,,,,
430,760792196,2018-12-01,0.0,0.0,0.0,,,,,
431,386142941,2018-07-01,1893927.0,1356592.0,1198290.0,0.0,2017.0,1972310.0,599985.0,943554.0
432,386142941,2018-07-01,1893927.0,1356592.0,1198290.0,0.0,2016.0,1799468.0,500680.0,1097137.0
433,386142941,2018-07-01,1893927.0,1356592.0,1198290.0,0.0,2015.0,1937017.0,387488.0,1069124.0
434,386142941,2018-07-01,1893927.0,1356592.0,1198290.0,0.0,2014.0,2016489.0,354211.0,1067559.0
435,386142941,2018-07-01,1893927.0,1356592.0,1198290.0,0.0,2013.0,2103524.0,406311.0,1171832.0
436,386142941,2018-07-01,1893927.0,1356592.0,1198290.0,0.0,2012.0,2142494.0,364604.0,1073550.0
437,271588801,,,,,0.0,2012.0,2650.0,2760.0,12070.0
438,271588801,,,,,0.0,2011.0,256.0,1760.0,6488.0
439,271588801,,,,,0.0,2010.0,-13.0,560.0,1826.0
440,271588801,,,,,0.0,2009.0,97.0,100.0,3.0
441,237043885,2019-12-01,0.0,0.0,0.0,,,,,
442,310996184,2019-12-01,132130.0,120794.0,120794.0,-0.001,2017.0,138059.0,2956.0,106072.0
443,310996184,2019-12-01,132130.0,120794.0,120794.0,-0.001,2015.0,157271.0,2527.0,85475.0
444,310996184,2019-12-01,132130.0,120794.0,120794.0,-0.001,2014.0,162723.0,1646.0,82589.0
445,310996184,2019-12-01,132130.0,120794.0,120794.0,-0.001,2013.0,193058.0,14537.0,71686.0
446,310996184,2019-12-01,132130.0,120794.0,120794.0,-0.001,2012.0,117508.0,16885.0,68069.0
447,310996184,2019-12-01,132130.0,120794.0,120794.0,-0.001,2011.0,128869.0,22113.0,65879.0
448,421511984,2018-12-01,160717.0,71644.0,71644.0,-0.001,2017.0,150573.0,0.0,91852.0
449,421511984,2018-12-01,160717.0,71644.0,71644.0,-0.001,2015.0,99487.0,0.0,75795.0
450,421511984,2018-12-01,160717.0,71644.0,71644.0,-0.001,2014.0,107272.0,0.0,40714.0
451,421511984,2018-12-01,160717.0,71644.0,71644.0,-0.001,2013.0,94846.0,0.0,46183.0
452,421511984,2018-12-01,160717.0,71644.0,71644.0,-0.001,2012.0,88871.0,0.0,48252.0
453,421511984,2018-12-01,160717.0,71644.0,71644.0,-0.001,2011.0,77886.0,0.0,100564.0
454,261789005,2019-12-01,0.0,0.0,0.0,,,,,
455,880439165,2019-06-01,26684.0,160387.0,160387.0,-0.001,2017.0,46370.0,10954.0,182715.0
456,880439165,2019-06-01,26684.0,160387.0,160387.0,0.0,2015.0,43002.0,4028.0,185728.0
457,880439165,2019-06-01,26684.0,160387.0,160387.0,-0.001,2014.0,35237.0,23704.0,176369.0
458,880439165,2019-06-01,26684.0,160387.0,160387.0,-0.001,2013.0,25944.0,24664.0,28915.0
459,880439165,2019-06-01,26684.0,160387.0,160387.0,-0.001,2012.0,5063.0,30666.0,180844.0
460,880439165,2019-06-01,26684.0,160387.0,160387.0,-0.001,2011.0,11345.0,2000.0,139838.0
461,261151492,2018-12-01,0.0,0.0,0.0,,,,,
462,620785544,2019-06-01,5666832.0,1280237.0,1124575.0,0.0,2018.0,6343322.0,996612.0,1623169.0
463,620785544,2019-06-01,5666832.0,1280237.0,1124575.0,0.0,2017.0,7138661.0,1154735.0,1705149.0
464,620785544,2019-06-01,5666832.0,1280237.0,1124575.0,0.0,2016.0,7084479.0,1325246.0,1552833.0
465,620785544,2019-06-01,5666832.0,1280237.0,1124575.0,0.0,2015.0,7093296.0,1347372.0,1484005.0
466,620785544,2019-06-01,5666832.0,1280237.0,1124575.0,0.0,2014.0,6429085.0,1377197.0,1597683.0
467,620785544,2019-06-01,5666832.0,1280237.0,1124575.0,0.0,2013.0,6308519.0,1110942.0,1521497.0
468,620785544,2019-06-01,5666832.0,1280237.0,1124575.0,0.0,2012.0,6625239.0,1195102.0,1615664.0
469,620785544,2019-06-01,5666832.0,1280237.0,1124575.0,0.0,2011.0,7217343.0,1400342.0,1498001.0
470,161582367,2016-06-01,0.0,0.0,0.0,,,,,
471,770503778,2017-12-01,5240.0,79592.0,34430.0,-0.001,2017.0,5240.0,0.0,44595.0
472,770503778,2017-12-01,5240.0,79592.0,34430.0,-0.001,2015.0,9184.0,0.0,112216.0
473,770503778,2017-12-01,5240.0,79592.0,34430.0,-0.001,2014.0,1129.0,0.0,87913.0
474,770503778,2017-12-01,5240.0,79592.0,34430.0,-0.001,2013.0,436.0,0.0,162234.0
475,770503778,2017-12-01,5240.0,79592.0,34430.0,-0.001,2012.0,2599.0,0.0,144506.0
476,770503778,2017-12-01,5240.0,79592.0,34430.0,-0.001,2011.0,12535.0,0.0,116534.0
477,421521354,2019-06-01,0.0,0.0,0.0,,,,,
478,510163755,2019-09-01,0.0,0.0,0.0,,,,,
479,320471175,2018-06-01,0.0,0.0,0.0,,,,,
480,251073139,2019-06-01,24563935.0,10203572.0,7109290.0,0.0,2017.0,26123317.0,2237302.0,8165480.0
481,251073139,2019-06-01,24563935.0,10203572.0,7109290.0,0.0,2016.0,23881810.0,1418325.0,6795483.0
482,251073139,2019-06-01,24563935.0,10203572.0,7109290.0,0.0,2015.0,24902673.0,1355533.0,6284202.0
483,251073139,2019-06-01,24563935.0,10203572.0,7109290.0,0.0,2014.0,25810363.0,961339.0,6894454.0
484,251073139,2019-06-01,24563935.0,10203572.0,7109290.0,0.0,2013.0,23595140.0,1338101.0,6562230.0
485,251073139,2019-06-01,24563935.0,10203572.0,7109290.0,0.0,2012.0,22506577.0,1264237.0,6677573.0
486,251073139,2019-06-01,24563935.0,10203572.0,7109290.0,0.0,2011.0,24004488.0,1250091.0,6633220.0
487,942418029,2018-09-01,23734.0,364588.0,353490.0,0.0,2017.0,22471.0,250.0,300826.0
488,942418029,2018-09-01,23734.0,364588.0,353490.0,0.0,2016.0,35516.0,3184.0,343668.0
489,942418029,2018-09-01,23734.0,364588.0,353490.0,0.0,2015.0,45867.0,3104.0,291120.0
490,942418029,2018-09-01,23734.0,364588.0,353490.0,0.0,2014.0,63703.0,2528.0,267327.0
491,942418029,2018-09-01,23734.0,364588.0,353490.0,0.0,2013.0,44988.0,13219.0,257269.0
492,942418029,2018-09-01,23734.0,364588.0,353490.0,0.0,2012.0,51297.0,2927.0,245072.0
493,942418029,2018-09-01,23734.0,364588.0,353490.0,0.0,2011.0,51901.0,5409.0,290026.0
494,842879548,2019-12-01,0.0,0.0,0.0,,,,,
495,275377856,2019-12-01,0.0,0.0,0.0,,,,,
496,562339957,2019-12-01,0.0,0.0,0.0,,,,,
497,911174712,2019-06-01,27474132.0,9299306.0,2262641.0,0.0,2017.0,26256922.0,0.0,1277839.0
498,911174712,2019-06-01,27474132.0,9299306.0,2262641.0,0.0,2016.0,24479660.0,0.0,1301301.0
499,911174712,2019-06-01,27474132.0,9299306.0,2262641.0,0.0,2015.0,26239118.0,466893.0,2075917.0
500,911174712,2019-06-01,27474132.0,9299306.0,2262641.0,0.0,2014.0,27009807.0,356567.0,1856371.0
501,911174712,2019-06-01,27474132.0,9299306.0,2262641.0,0.0,2013.0,23248751.0,129590.0,1761621.0
502,911174712,2019-06-01,27474132.0,9299306.0,2262641.0,0.0,2012.0,21863347.0,0.0,1760000.0
503,911174712,2019-06-01,27474132.0,9299306.0,2262641.0,0.0,2011.0,23203392.0,0.0,1554030.0
504,824395014,2018-12-01,0.0,0.0,0.0,,,,,
505,454776069,2018-12-01,0.0,0.0,0.0,,,,,
506,223190959,2019-12-01,81931.0,13956.0,13956.0,-0.001,2017.0,83407.0,0.0,128834.0
507,223190959,2019-12-01,81931.0,13956.0,13956.0,-0.001,2015.0,89960.0,0.0,97168.0
508,223190959,2019-12-01,81931.0,13956.0,13956.0,-0.001,2014.0,30299.0,0.0,152590.0
509,223190959,2019-12-01,81931.0,13956.0,13956.0,-0.001,2013.0,2341.0,0.0,132303.0
510,223190959,2019-12-01,81931.0,13956.0,13956.0,-0.001,2012.0,3901.0,0.0,142960.0
511,223190959,2019-12-01,81931.0,13956.0,13956.0,-0.001,2011.0,2327.0,0.0,116667.0
512,133874026,2018-12-01,34192.0,337869.0,109996.0,0.0,2017.0,19808.0,0.0,36129.0
513,133874026,2018-12-01,34192.0,337869.0,109996.0,0.0,2016.0,23670.0,0.0,47704.0
514,133874026,2018-12-01,34192.0,337869.0,109996.0,0.0,2015.0,44555.0,0.0,119927.0
515,133874026,2018-12-01,34192.0,337869.0,109996.0,0.0,2014.0,43749.0,0.0,108328.0
516,133874026,2018-12-01,34192.0,337869.0,109996.0,0.0,2013.0,32839.0,0.0,135913.0
517,133874026,2018-12-01,34192.0,337869.0,109996.0,0.0,2012.0,30198.0,0.0,140750.0
518,133874026,2018-12-01,34192.0,337869.0,109996.0,0.0,2011.0,18671.0,0.0,125285.0
519,463086770,2019-06-01,0.0,0.0,0.0,,,,,
520,942739808,2018-09-01,84827.0,624736.0,621221.0,0.0,2017.0,73849.0,80423.0,674373.0
521,942739808,2018-09-01,84827.0,624736.0,621221.0,0.0,2016.0,58073.0,20124.0,544566.0
522,942739808,2018-09-01,84827.0,624736.0,621221.0,0.0,2015.0,52182.0,64376.0,432245.0
523,942739808,2018-09-01,84827.0,624736.0,621221.0,0.0,2014.0,57353.0,55860.0,272437.0
524,942739808,2018-09-01,84827.0,624736.0,621221.0,0.0,2013.0,35631.0,66114.0,288570.0
525,942739808,2018-09-01,84827.0,624736.0,621221.0,0.0,2012.0,27809.0,44029.0,241286.0
526,942739808,2018-09-01,84827.0,624736.0,621221.0,0.0,2011.0,12173.0,2867.0,275164.0
527,454562793,2017-12-01,83478.0,239618.0,239618.0,0.0,2017.0,83478.0,0.0,216809.0
528,454562793,2017-12-01,83478.0,239618.0,239618.0,0.0,2016.0,59169.0,0.0,353839.0
529,454562793,2017-12-01,83478.0,239618.0,239618.0,0.0,2015.0,42508.0,0.0,266376.0
530,454562793,2017-12-01,83478.0,239618.0,239618.0,0.0,2014.0,33351.0,11753.0,199711.0
531,454562793,2017-12-01,83478.0,239618.0,239618.0,-0.001,2013.0,43228.0,23000.0,175675.0
532,454562793,2017-12-01,83478.0,239618.0,239618.0,-0.001,2012.0,29793.0,17353.0,131914.0
533,810931917,2019-12-01,0.0,0.0,0.0,,,,,
534,510175124,2019-06-01,243050.0,780093.0,757126.0,0.0,2018.0,264257.0,27793.0,770952.0
535,510175124,2019-06-01,243050.0,780093.0,757126.0,0.0,2017.0,219915.0,27931.0,855749.0
536,510175124,2019-06-01,243050.0,780093.0,757126.0,0.0,2016.0,374557.0,91529.0,818868.0
537,510175124,2019-06-01,243050.0,780093.0,757126.0,0.0,2015.0,393013.0,275528.0,681448.0
538,510175124,2019-06-01,243050.0,780093.0,757126.0,0.0,2014.0,127583.0,326689.0,786735.0
539,510175124,2019-06-01,243050.0,780093.0,757126.0,0.0,2013.0,140241.0,452861.0,774819.0
540,510175124,2019-06-01,243050.0,780093.0,757126.0,0.0,2012.0,185907.0,533643.0,934228.0
541,920175714,2019-06-01,246340.0,36022.0,36022.0,-0.001,2018.0,214543.0,0.0,4800.0
542,920175714,2019-06-01,246340.0,36022.0,36022.0,-0.001,2017.0,214898.0,0.0,5976.0
543,742390496,2019-06-01,3809833.0,4081406.0,3927268.0,0.0,2017.0,4982807.0,804051.0,4105660.0
544,742390496,2019-06-01,3809833.0,4081406.0,3927268.0,0.0,2016.0,3948782.0,694212.0,3863320.0
545,742390496,2019-06-01,3809833.0,4081406.0,3927268.0,0.0,2015.0,4443881.0,742312.0,3686056.0
546,742390496,2019-06-01,3809833.0,4081406.0,3927268.0,0.0,2014.0,4345579.0,644227.0,3246603.0
547,742390496,2019-06-01,3809833.0,4081406.0,3927268.0,0.0,2013.0,4414772.0,589866.0,2829487.0
